"cleabs","nature","usage_1","usage_2","construction_legere","etat_de_l_objet","gcms_detruit","gcms_date_creation","gcms_date_modification","gcms_date_destruction","date_d_apparition","date_de_confirmation","diffusion","source_detaillee","sources","identifiants_sources","methode_d_acquisition_planimetrique","precision_planimetrique","methode_d_acquisition_altimetrique","precision_altimetrique","complement","nombre_de_logements","nombre_d_etages","materiaux_des_murs","materiaux_de_la_toiture","hauteur","altitude_minimale_sol","altitude_minimale_toit","altitude_maximale_toit","altitude_maximale_construction","altitude_maximale_sol","nom","commentaire_centralise","commentaire_collecteur","origine_du_batiment","source_restitution","metadonnees_unification","metadonnees_appariement_ff","appariement_fichiers_fonciers","identifiant_parcellaire","liens_vers_adresse","liens_vers_evolution","gcms_numrec","gcms_territoire","gcms_fingerprint","gcvs_nom_lot","exception_legitime","geometrie","gcvs_empreinte"
BATIMENT0000000002036714,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:21:24.056,2014-08-05 15:50:59.690,2014-08-08 15:35:59.535,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,5.40,76.40,,,,,"",,"",Imagerie aérienne,"",TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000002036714;,"",,,,"",11542757,FXX,"0","77 Seine-et-Marne","","MULTIPOLYGON Z(((669900.9 6823777 81.6, 669906.2 6823773.5 81.8, 669918.8 6823789.4 81.6, 669913.1 6823793.1 81.6, 669900.9 6823777 81.6)))","LINESTRING (669900.9 6823773.5, 669918.8 6823793.1)"
BATIMENT0000000002036727,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:21:24.056,2014-08-05 15:50:59.690,2014-08-08 15:35:59.535,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,5.00,75.30,,,,,"",,"",Imagerie aérienne,"",TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000002036727;,"",,,,"",11542757,FXX,"0","77 Seine-et-Marne","","MULTIPOLYGON Z(((669902.5 6823815.6 79.4, 669894.4 6823811.8 80.3, 669897.4 6823806.3 80.2, 669905.6 6823811.7 79.9, 669902.5 6823815.6 79.4)))","LINESTRING (669894.4 6823806.3, 669905.6 6823815.6)"
BATIMENT0000000002036737,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:21:24.056,2014-08-05 15:50:59.690,2014-08-08 15:35:59.535,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,4.40,76.10,,,,,"",,"",Imagerie aérienne,"",TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000002036737;,"",,,,"",11542757,FXX,"0","77 Seine-et-Marne","","MULTIPOLYGON Z(((669883 6823761.3 80.4, 669892 6823755.5 80.5, 669893.8 6823759.3 80.4, 669890.9 6823762.3 80.4, 669896.6 6823775.6 80, 669890.9 6823778 79.8, 669889.7 6823776.1 79, 669886.6 6823778.9 79, 669892.9 6823786.5 79.2, 669889.5 6823789.7 79.2, 669878.2 6823778.3 79.2, 669871.9 6823772.7 79.2, 669868.7 6823766.9 79.2, 669874.2 6823764.8 79.2, 669878.4 6823769.7 79.2, 669881.6 6823771.2 79.2, 669885.9 6823768.3 79.2, 669883 6823761.3 80.4)))","LINESTRING (669868.7 6823755.5, 669896.6 6823789.7)"
BATIMENT0000000002036743,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:21:24.056,2014-08-05 15:50:59.690,2014-08-08 15:35:59.535,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,6.20,75.10,,,,,"",,"",Imagerie aérienne,"",TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000002036743;,"",,,,"",11542757,FXX,"0","77 Seine-et-Marne","","MULTIPOLYGON Z(((669861.2 6823796.1 81.3, 669855 6823788.6 81.3, 669857.9 6823785.5 81.3, 669853.5 6823779.8 81.3, 669857.2 6823776.4 81.3, 669862.1 6823782.4 81.3, 669867.8 6823790.2 81.3, 669861.2 6823796.1 81.3)))","LINESTRING (669853.5 6823776.4, 669867.8 6823796.1)"
BATIMENT0000000003908643,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,2.50,56.00,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645622.7 6877294.6 57.9, 645612.4 6877301.2 58.2, 645607 6877292.3 58.5, 645618.1 6877287 57.7, 645622.7 6877294.6 57.9)))","LINESTRING (645607 6877287, 645622.7 6877301.2)"
BATIMENT0000000003908645,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,15.90,55.90,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645602.2 6877328.4 70.2, 645574.7 6877346.9 69.8, 645569.4 6877338.3 69.8, 645593.6 6877321.6 70.6, 645559.6 6877272.5 71.8, 645509.2 6877307.4 71.6, 645502.7 6877298.5 71.8, 645552.9 6877263.1 71.7, 645556.7 6877268.1 71.5, 645564 6877263.2 70.9, 645601.1 6877316.6 70.5, 645596.4 6877319.8 70.4, 645602.2 6877328.4 70.2)))","LINESTRING (645502.7 6877263.1, 645602.2 6877346.9)"
BATIMENT0000000003908646,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,4.30,56.00,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645612.4 6877273.1 59.4, 645601 6877280.6 59.4, 645597.4 6877274.5 60.3, 645595.3 6877275.6 60, 645592.1 6877270.3 60, 645595.7 6877268.4 60.1, 645599.1 6877272.5 59.6, 645608.1 6877266.6 59.4, 645612.4 6877273.1 59.4)))","LINESTRING (645592.1 6877266.6, 645612.4 6877280.6)"
BATIMENT0000000003908648,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,15.30,56.70,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645404 6877496.3 71, 645427 6877480 71.1, 645400.4 6877440.5 71, 645406.2 6877436.4 72, 645400.5 6877427.7 71.9, 645538.1 6877332.6 71.9, 645543.2 6877339.9 71.9, 645548.9 6877337.6 69.8, 645585.6 6877390.3 70.1, 645577.7 6877396.2 69.7, 645540.8 6877343.5 71.9, 645409 6877434.3 71.9, 645436.4 6877473.1 71.1, 645430.5 6877477.8 71.1, 645436.7 6877486.1 71, 645409.4 6877505 71, 645404 6877496.3 71)))","LINESTRING (645400.4 6877332.6, 645585.6 6877505)"
BATIMENT0000000003908654,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,1.90,55.70,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645591.1 6877352.3 57.6, 645594.5 6877357.3 57.6, 645585.2 6877363.8 57.6, 645582.3 6877358.6 57.6, 645591.1 6877352.3 57.6)))","LINESTRING (645582.3 6877352.3, 645594.5 6877363.8)"
BATIMENT0000000003908655,Indifférenciée,Indifférencié,,false,En service,true,2006-05-22 16:59:15.638,,2013-06-27 14:53:04.499,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,27.70,57.60,,,,,,,,Imagerie aérienne,,"","",,,,"",9559516,FXX,"0","95 Val-d Oise","","MULTIPOLYGON Z(((645485 6877295.3 85.2, 645496.1 6877311.3 85.2, 645478.9 6877323.5 85.1, 645468.1 6877307.3 85.3, 645485 6877295.3 85.2)))","LINESTRING (645468.1 6877295.3, 645496.1 6877323.5)"
BATIMENT0000000004279461,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2006-05-23 13:43:10.799,2012-03-26 14:13:30.636,2014-05-21 20:23:32.816,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,3.10,56.70,,,,,"",,"",Imagerie aérienne,"",TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000004279461;,"",,,,"",11155267,FXX,"0","94 Val-de-Marne","","MULTIPOLYGON Z(((662906.7 6861209.2 59.5, 662916.1 6861211.9 59.5, 662909.3 6861217.6 59.5, 662904.8 6861216.3 59.8, 662906.7 6861209.2 59.5)))","LINESTRING (662904.8 6861209.2, 662916.1 6861217.6)"
BATIMENT0000000004280694,Indifférenciée,Indifférencié,,false,En service,true,2006-05-23 13:43:10.799,2010-09-27 10:03:46.948,2014-05-21 20:23:32.816,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,3.70,57.00,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000004280694;,"",,,,"",11155267,FXX,"0","94 Val-de-Marne","","MULTIPOLYGON Z(((662920.6 6861192.8 59.8, 662923.4 6861193.3 60, 662925 6861188.8 60.2, 662932.5 6861191.3 60.6, 662930.1 6861201.1 60.7, 662918.8 6861197.9 60, 662920.6 6861192.8 59.8)))","LINESTRING (662918.8 6861188.8, 662932.5 6861201.1)"
BATIMENT0000000004280695,Indifférenciée,Indifférencié,,false,En service,true,2006-05-23 13:43:10.799,2010-09-27 10:03:46.948,2014-05-21 20:23:32.816,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,2.90,57.00,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000004280695;,"",,,,"",11155267,FXX,"0","94 Val-de-Marne","","MULTIPOLYGON Z(((662937.9 6861176.6 58, 662936.7 6861179.4 58, 662929 6861176.6 58.2, 662935.5 6861159.6 59.9, 662938.5 6861160.5 59.9, 662934.6 6861174.9 57.8, 662937.9 6861176.6 58)))","LINESTRING (662929 6861159.6, 662938.5 6861179.4)"
BATIMENT0000000004280696,Indifférenciée,Indifférencié,,false,En service,true,2006-05-23 13:43:10.799,2010-09-27 10:03:46.948,2014-05-21 20:23:32.816,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,5.80,57.30,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000004280696;,"",,,,"",11155267,FXX,"0","94 Val-de-Marne","","MULTIPOLYGON Z(((662879.6 6861193.9 63.1, 662882.8 6861184.3 63.1, 662892.4 6861186.6 63.1, 662891.5 6861189.9 63.1, 662894.8 6861190.8 63.1, 662896 6861188.3 63.1, 662904.5 6861190.9 63.1, 662901.4 6861200.2 63.1, 662879.6 6861193.9 63.1)))","LINESTRING (662879.6 6861184.3, 662904.5 6861200.2)"
BATIMENT0000000004890254,Indifférenciée,Indifférencié,,false,En service,true,2006-05-24 09:57:33.569,,2013-05-16 11:41:13.690,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,4.60,51.00,,,,,,,,Imagerie aérienne,,"","",,,,"",9349604,FXX,"0","78 Yvelines","","MULTIPOLYGON Z(((617667.4 6874273.6 54.9, 617676.7 6874268.1 54.6, 617681.2 6874276.3 55.6, 617670.7 6874282.6 55.5, 617667.4 6874273.6 54.9)))","LINESTRING (617667.4 6874268.1, 617681.2 6874282.6)"
BATIMENT0000000004890268,Indifférenciée,Indifférencié,,false,En service,true,2006-05-24 09:57:33.569,,2013-05-16 11:41:13.690,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,6.30,49.80,,,,,,,,Imagerie aérienne,,"","",,,,"",9349604,FXX,"0","78 Yvelines","","MULTIPOLYGON Z(((617669.9 6874327.2 55.6, 617673.5 6874308.2 55.6, 617659.8 6874315.3 55.3, 617655.8 6874309.1 55.3, 617673.2 6874300.2 55.3, 617675.2 6874306 55.8, 617689.9 6874308.1 56.1, 617685.4 6874322.7 55.1, 617678.5 6874321.5 55.1, 617676.3 6874328.6 55.6, 617669.9 6874327.2 55.6)))","LINESTRING (617655.8 6874300.2, 617689.9 6874328.6)"
BATIMENT0000000006132637,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-12-01 13:22:09.550,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,5.40,94.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2496479,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((677808.9 6771412.6 98.8, 677818 6771406.7 99.4, 677811.2 6771397.5 96.6, 677807.2 6771400.8 96.6, 677808.8 6771403.2 96.6, 677805.9 6771404.9 97, 677801.5 6771400.9 96.7, 677808.7 6771395.3 96, 677806.4 6771393.2 96, 677802.8 6771397 96, 677801.2 6771395.5 96, 677793.8 6771401.4 96, 677800.1 6771409.4 98.2, 677804.1 6771406.3 98.1, 677808.9 6771412.6 98.8)))","LINESTRING (677793.8 6771393.2, 677818 6771412.6)"
BATIMENT0000000006132638,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-12-01 13:22:09.550,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,4.00,94.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2496479,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((677791.7 6771397.7 96.5, 677794.7 6771396 96.5, 677792.2 6771390.6 97.2, 677794.5 6771389.8 96.7, 677796.7 6771393 95.6, 677808 6771384.9 95.6, 677805.2 6771381.7 98, 677813.2 6771376.3 97.6, 677815.2 6771379.3 97.4, 677824.3 6771374.1 97.4, 677817.3 6771364.2 97.4, 677785.5 6771385.9 97.4, 677791.7 6771397.7 96.5)))","LINESTRING (677785.5 6771364.2, 677824.3 6771397.7)"
BATIMENT0000000006132656,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-12-01 13:22:09.550,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,5.10,93.90,,,,,,,,Imagerie aérienne,,"","",,,,"",2496479,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((677839.8 6771420.1 98.3, 677830.8 6771408.8 98.9, 677829.9 6771407.7 99, 677826.8 6771409.8 99, 677828.2 6771412.2 98.9, 677812.6 6771424.4 98.1, 677817.9 6771431.1 98.4, 677830.9 6771421.1 98.2, 677833.8 6771425 97.8, 677839.8 6771420.1 98.3)))","LINESTRING (677812.6 6771407.7, 677839.8 6771431.1)"
BATIMENT0000000006132658,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-12-01 13:22:09.550,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,3.20,94.80,,,,,,,,Imagerie aérienne,,"","",,,,"",2496479,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((677794.4 6771437 97.5, 677803.1 6771430.1 98, 677779.1 6771401.7 96, 677772.7 6771406.2 96.3, 677789 6771425.7 97.2, 677785.6 6771426.9 96.1, 677794.4 6771437 97.5)))","LINESTRING (677772.7 6771401.7, 677803.1 6771437)"
BATIMENT0000000006216143,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-10-29 10:03:50.595,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,5.40,102.50,,,,,,,,Imagerie aérienne,,"","",,,,"",2412355,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((624430.7 6756147.4 107.9, 624433.6 6756153.6 107.3, 624428.4 6756155.3 107.2, 624430.4 6756159.3 107.2, 624436.5 6756157.2 107.2, 624435.8 6756153.9 107.3, 624449 6756149 107.4, 624445.8 6756141 107.6, 624430.7 6756147.4 107.9)))","LINESTRING (624428.4 6756141, 624449 6756159.3)"
BATIMENT0000000006216156,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-10-29 10:03:50.595,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,6.30,101.90,,,,,,,,Imagerie aérienne,,"","",,,,"",2412355,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((624412.2 6756141.2 108.2, 624432.5 6756133.5 108.2, 624428.7 6756124.3 108, 624420.4 6756126.9 108, 624419.6 6756124.8 108, 624408.4 6756129.6 108, 624412.2 6756141.2 108.2)))","LINESTRING (624408.4 6756124.3, 624432.5 6756141.2)"
BATIMENT0000000006216169,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-10-29 10:03:50.595,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,5.70,103.80,,,,,,,,Imagerie aérienne,,"","",,,,"",2412355,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((624434.7 6756179.7 109.5, 624444.7 6756176.1 109.2, 624440.9 6756163.3 109.2, 624431.2 6756167.2 109.4, 624434.7 6756179.7 109.5)))","LINESTRING (624431.2 6756163.3, 624444.7 6756179.7)"
BATIMENT0000000006216220,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-10-29 10:03:50.595,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,4.60,102.50,,,,,,,,Imagerie aérienne,,"","",,,,"",2412355,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((624480.6 6756121.9 105.6, 624476.9 6756113.8 105.5, 624466.7 6756117.8 105.9, 624464.8 6756113.9 106.9, 624449.8 6756120 107, 624454.6 6756129.6 107.1, 624468.6 6756124.1 106.7, 624469.4 6756126.4 105.6, 624480.6 6756121.9 105.6)))","LINESTRING (624449.8 6756113.8, 624480.6 6756129.6)"
BATIMENT0000000006225281,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-11-12 12:23:13.137,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,5.50,94.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2439464,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((618008 6754784.1 99, 618030.5 6754791.1 99.5, 618029.7 6754794.1 99.5, 618036.4 6754795.7 99.1, 618037.9 6754780.6 98.8, 618042.7 6754781.1 98.8, 618039.8 6754808 99.2, 618014.1 6754800.6 99, 618011.7 6754802.4 98.8, 618005.6 6754800 98.8, 618000.9 6754808.7 98.3, 617996.4 6754806.5 98.3, 618002.9 6754792.6 98.8, 618006.1 6754793.4 99, 618008 6754784.1 99)))","LINESTRING (617996.4 6754780.6, 618042.7 6754808.7)"
BATIMENT0000000006228939,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-11-12 12:24:54.675,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.80,95.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2439468,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((618027.2 6754742.3 101.1, 618026 6754755.4 101.6, 618027.8 6754755.4 101.7, 618028 6754761 97.9, 618025.3 6754761.1 97.9, 618024 6754784 98.2, 618030.6 6754784.7 98.2, 618031.1 6754777.7 99.6, 618038.7 6754778.1 98.1, 618040.1 6754763.7 97.9, 618035.8 6754763.7 98.6, 618035.8 6754754.9 101.2, 618037.9 6754755.2 101.1, 618039.1 6754742.8 101.8, 618027.2 6754742.3 101.1)))","LINESTRING (618024 6754742.3, 618040.1 6754784.7)"
BATIMENT0000000006228947,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-11-12 12:24:54.675,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.70,95.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2439468,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((618055.7 6754741.6 101.7, 618056 6754754.4 101.3, 618055.4 6754768.5 98.4, 618050 6754768.6 98.4, 618050 6754761.7 98.9, 618043.4 6754761.7 98.8, 618043.4 6754757.9 98.8, 618040.5 6754757.6 98.6, 618041 6754749.9 99.4, 618044.1 6754750.1 101.1, 618043.5 6754742.3 101.4, 618055.7 6754741.6 101.7)))","LINESTRING (618040.5 6754741.6, 618056 6754768.6)"
BATIMENT0000000006228948,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,,2008-11-12 12:24:54.675,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.90,95.00,,,,,,,,Imagerie aérienne,,"","",,,,"",2439468,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((618022.8 6754748.6 100.4, 618021.7 6754758.1 100.9, 618014.9 6754757.1 100.9, 618014.8 6754768.2 101.9, 618019.1 6754768.4 101, 618017.7 6754780 101.1, 618008.8 6754777.1 101.1, 618010.8 6754759.5 98.8, 618006.8 6754759.4 98, 618008.4 6754741.5 98.4, 618014 6754741.7 98.4, 618013.8 6754747.5 100.5, 618022.8 6754748.6 100.4)))","LINESTRING (618006.8 6754741.5, 618022.8 6754780)"
BATIMENT0000000006265734,"Tour, donjon",Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,2008-11-19 07:53:02.863,2012-12-17 19:36:48.890,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,5.80,148.20,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000006265734;,"",,,,"",8703227,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((682116.9 6748183.4 154, 682117.3 6748184.2 154, 682120.3 6748184.6 154, 682122.2 6748183.8 154, 682122.7 6748181.4 154, 682121 6748178.7 154, 682120 6748178.4 154, 682117.9 6748178.7 154, 682116.7 6748179.8 154, 682116.3 6748180.2 154, 682116.2 6748182.2 154, 682116.9 6748183.4 154)))","LINESTRING (682116.2 6748178.4, 682122.7 6748184.6)"
BATIMENT0000000006265741,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,2008-11-19 07:53:02.863,2012-12-17 19:36:48.890,,,true,"",,,BDTopo,2.5,BDTopo,1.5,"",,,,,3.70,148.50,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000006265741;,"",,,,"",8703227,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((682105 6748188.5 151.4, 682092.6 6748192.6 151.1, 682095.7 6748202.6 152, 682100.2 6748201.1 152, 682104 6748206.9 150.2, 682111.7 6748202.5 150.5, 682110.3 6748199.6 152.2, 682105 6748188.5 151.4)))","LINESTRING (682092.6 6748188.5, 682111.7 6748206.9)"
BATIMENT0000000006265742,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,2008-11-19 07:53:02.863,2012-12-17 19:36:48.890,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,3.00,147.10,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000006265742;,"",,,,"",8703227,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((682094.8 6748214.9 150.1, 682092.5 6748251.7 150.1, 682111.9 6748253.1 150.1, 682114.3 6748216.8 150.1, 682094.8 6748214.9 150.1)))","LINESTRING (682092.5 6748214.9, 682114.3 6748253.1)"
BATIMENT0000000006310030,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,2008-11-14 07:52:04.809,2008-12-08 12:49:18.309,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.60,126.30,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000006310030;,"",,,,"",2536601,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((671769.6 6731855.6 130.6, 671811.4 6731832.2 130.4, 671823.4 6731853 132.5, 671825.8 6731852.7 132.5, 671815.3 6731830.1 132.8, 671868.8 6731798.5 132.8, 671871.4 6731804 132.8, 671874.8 6731813.5 130.3, 671870.6 6731815.8 130.3, 671867.3 6731806.8 132.3, 671859.2 6731810.9 132.9, 671865.6 6731826.8 132.9, 671871.5 6731823.6 132.9, 671870.2 6731819.4 130, 671875.5 6731816.8 130.8, 671882 6731831.4 131.9, 671858.8 6731844.8 131.9, 671851.3 6731830.4 131.6, 671845.4 6731832.9 131.7, 671847.3 6731837.8 132.9, 671850 6731836.8 132.9, 671854.9 6731846.1 132.9, 671839.2 6731855.5 132.2, 671784.3 6731890.2 130.9, 671769.6 6731855.6 130.6)))","LINESTRING (671769.6 6731798.5, 671882 6731890.2)"
BATIMENT0000000006310048,Indifférenciée,Indifférencié,,false,En service,true,2006-07-04 13:02:40.345,2008-11-14 07:52:04.809,2008-12-08 12:49:18.309,,,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,10.20,126.20,,,,,"",,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000006310048;,"",,,,"",2536601,FXX,"0","45 Loiret","","MULTIPOLYGON Z(((671833.5 6731870.4 132.6, 671868.8 6731846.9 133.5, 671886.7 6731838.5 133.2, 671911.2 6731872.9 133, 671905.3 6731877.4 133.9, 671910 6731882.8 130.7, 671906.9 6731886.2 130.8, 671912.9 6731894.6 130.8, 671903.8 6731902 130.8, 671892.5 6731886.5 131.7, 671896.4 6731883.7 133.6, 671890.9 6731875.8 133, 671899.7 6731870.6 133, 671896.6 6731866 133, 671888.3 6731870.5 130.6, 671883.9 6731863.2 130.8, 671889.1 6731859.8 131.2, 671886.9 6731855.5 131.2, 671883.9 6731857.5 131.2, 671880 6731853.1 133.2, 671874.4 6731855.9 136.4, 671883.2 6731871.2 130.2, 671870.6 6731879.8 130.3, 671866.8 6731876 130.3, 671864.7 6731877.1 130.3, 671873.9 6731889.2 129.8, 671872.9 6731890.4 129.8, 671875.6 6731895.4 129.7, 671872.8 6731897.8 129.7, 671861.9 6731883.9 129.7, 671858.6 6731885.7 129.5, 671850 6731875 131.7, 671847.4 6731876.6 131.7, 671852.6 6731882.5 131.6, 671859 6731891.8 131.6, 671856.8 6731893.2 131.6, 671859 6731896.7 131.3, 671855.3 6731899.3 131.7, 671833.5 6731870.4 132.6)))","LINESTRING (671833.5 6731838.5, 671912.9 6731902)"
